"gene_id","gene_name","chromosome","locus","rpkm"
,"Defb29",2,"chr2:152364449-152365777",0
,"Defb21",2,"chr2:152398479-152400679",0
,"Defb19",2,"chr2:152401821-152406048",0
,"Defb45",2,"chr2:152418926-152422221",0
,"Defb36",2,"chr2:152430062-152438465",0
,"Defb25",2,"chr2:152448091-152448789",0.449195
,"Rem1",2,"chr2:152452743-152460927",3.2915
,"H13",2,"chr2:152495196-152534404",21.04833
,"Mcts2",2,"chr2:152512883-152513678",4.97106
,"Id1",2,"chr2:152562009-152563146",7.83216
,"Cox4i2",2,"chr2:152579908-152590773",0.325545
,"Bcl2l1",2,"chr2:152606403-152657418",76.428
,"Tpx2",2,"chr2:152673699-152721057",68.42072
,"Mylk2",2,"chr2:152737087-152748801",1.29032
,"Foxs1",2,"chr2:152757633-152758944",1.61724
,"Dusp15",2,"chr2:152766730-152777318",0.126824
,"Ttll9",2,"chr2:152788220-152834218",0.047344
,"Pdrg1",2,"chr2:152834625-152841119",38.7543
,"Xkr7",2,"chr2:152857587-152881511",0.03403
,"BC020535",2,"chr2:152891737-152907471",3.0994
,"Hck",2,"chr2:152934203-152977177",51.2774
,"Tm9sf4",2,"chr2:152987036-153036199",11.5936
,"Tspyl3",2,"chr2:153048105-153051177",2.85585
,"Plagl2",2,"chr2:153053504-153067094",17.0823
,"Pofut1",2,"chr2:153067267-153095985",11.5149
,"Kif3b",2,"chr2:153117151-153159125",9.83586
,"2500004C02Rik",2,"chr2:153166892-153171546",3.6754
,"Asxl1",2,"chr2:153171874-153229743",16.2572
,"8430427H17Rik",2,"chr2:153233196-153355707",1.324766
,"Commd7",2,"chr2:153442665-153458517",10.321223
,"Dnmt3b",2,"chr2:153475189-153513466",1.402356
,"Mapre1",2,"chr2:153567022-153599050",28.2343
,"Efcab8",2,"chr2:153606614-153620918",0.237035
,"Sun5",2,"chr2:153681925-153696820",0
,"Bpifb2",2,"chr2:153700780-153721006",0
,"Bpifb6",2,"chr2:153726123-153738529",0
,"Bpifb3",2,"chr2:153743965-153758732",0.105487
,"Bpifb4",2,"chr2:153766597-153789588",0.111587
,"Bpifa6",2,"chr2:153800680-153826231",0.031167
,"Bpifa2",2,"chr2:153834011-153841809",0.056275
,"Bpifa3",2,"chr2:153956082-153964091",0
,"Bpifa1",2,"chr2:153968615-153974953",0
,"Bpifa5",2,"chr2:153988342-153994182",0
,"Bpifb1",2,"chr2:154016553-154046079",0
,"Bpifb5",2,"chr2:154049477-154066638",0.029754
,"Bpifb9a",2,"chr2:154083614-154096979",0
,"Bpifb9b",2,"chr2:154132979-154146378",0
,"Cdk5rap1",2,"chr2:154161121-154198455",9.03151
,"Snta1",2,"chr2:154202049-154233820",3.07981
,"Cbfa2t2",2,"chr2:154262219-154365092",4.424506
,"Necab3",2,"chr2:154370140-154384589",1.51347
,"1700003F12Rik",2,"chr2:154374639-154375784",0.241397
,"1700007I08Rik",2,"chr2:154377511-154379012",0.164355
,"E2f1",2,"chr2:154385374-154395588",30.4587
,"Pxmp4",2,"chr2:154412779-154429409",13.7274
,"Zfp341",2,"chr2:154439103-154472553",7.62801
,"Chmp4b",2,"chr2:154482761-154520519",100.176
,"Raly",2,"chr2:154616845-154692997",207.294881
,"Eif2s2",2,"chr2:154697145-154718642",24.4952
,"a",2,"chr2:154839305-154876748",0.174413
,"Ahcy",2,"chr2:154885047-154900233",2.17197
,"2310005A03Rik",2,"chr2:154923526-154925815",0
,"Itch",2,"chr2:154959216-155052591",23.10209
,"Dynlrb1",2,"chr2:155062268-155076013",88.8184
,"Map1lc3a",2,"chr2:155102099-155103809",8.89915
,"Pigu",2,"chr2:155103987-155183160",15.0752
,"Mir695",2,"chr2:155182552-155182661",0
,"Trp53inp2",2,"chr2:155207591-155215583",4.27785
,"Ncoa6",2,"chr2:155216391-155266519",8.056861
,"Ggt7",2,"chr2:155316115-155340582",0.318984
,"Acss2",2,"chr2:155343778-155388479",11.3418
,"4930471I20Rik",2,"chr2:155372775-155382666",0
,"Gss",2,"chr2:155388918-155418442",18.5486
,"Myh7b",2,"chr2:155436947-155460043",0.078767
,"Trpc4ap",2,"chr2:155460012-155518120",36.15293
,"Mir499",2,"chr2:155448615-155448694",0
,"Edem2",2,"chr2:155527408-155555211",15.1015
,"Procr",2,"chr2:155576952-155581214",6.06713
,"Mmp24",2,"chr2:155601079-155644102",0
,"BC029722",2,"chr2:155643467-155644939",9.77673
,"Eif6",2,"chr2:155645572-155652661",42.6005
,"Fam83c",2,"chr2:155654918-155660590",0
,"Uqcc",2,"chr2:155672621-155756046",10.508077
,"Gdf5",2,"chr2:155766760-155771100",0
,"Cep250",2,"chr2:155782293-155824636",10.836629
,"6430550D23Rik",2,"chr2:155826178-155833713",0.341091
,"Ergic3",2,"chr2:155833860-155844015",42.7421
,"Fer1l4",2,"chr2:155844875-155878683",0.021693
,"Spag4",2,"chr2:155890948-155895235",0.361303
,"Cpne1",2,"chr2:155897576-155937701",20.248941
,"Rbm12",2,"chr2:155920617-155937701",17.01608
,"Nfs1",2,"chr2:155949372-155969922",33.0064
,"Romo1",2,"chr2:155969888-155971530",94.37069
,"Rbm39",2,"chr2:155972974-156005976",159.196
,"Phf20",2,"chr2:156022382-156135689",6.11217
,"Scand1",2,"chr2:156137581-156138440",37.6687
,"4921517L17Rik",2,"chr2:156138208-156201374",1.05467
,"2900097C17Rik",2,"chr2:156213798-156218715",3.44925
,"Epb4.1l1",2,"chr2:156246787-156368950",0.716372
,"0610011L14Rik",2,"chr2:156373311-156394708",7.222028
,"Gm14169",2,"chr2:156434933-156439158",0.018362
,"Dlgap4",2,"chr2:156439440-156590099",7.146251
,"4930405A21Rik",2,"chr2:156540274-156546645",0.323166
,"Myl9",2,"chr2:156601199-156607393",76.3519
,"Tgif2",2,"chr2:156665812-156681267",1.47861
,"5430405H02Rik",2,"chr2:156678138-156688681",1.595862
,"1110008F13Rik",2,"chr2:156688857-156699298",91.7509
,"Sla2",2,"chr2:156698657-156712814",2.56013
,"Ndrg3",2,"chr2:156753077-156817847",13.82795
,"Dsn1",2,"chr2:156820797-156832811",20.7615
,"9830001H06Rik",2,"chr2:156836177-156905001",1.94576
,"Gm1332",2,"chr2:156912790-156922217",0.195594
,"Samhd1",2,"chr2:156923264-156960958",97.7684
,"Rbl1",2,"chr2:156971629-157030270",26.34969
,"4922505G16Rik",2,"chr2:157034285-157105285",0.091965
,"Rpn2",2,"chr2:157104833-157152054",68.3822
,"Ghrh",2,"chr2:157155231-157172391",0.271488
,"Manbal",2,"chr2:157193329-157222499",20.9056
,"Src",2,"chr2:157250028-157297574",4.342053
,"Blcap",2,"chr2:157382097-157392097",10.1392
,"Nnat",2,"chr2:157385845-157388255",6.44821
,"Ctnnbl1",2,"chr2:157563136-157717639",18.467
,"Vstm2l",2,"chr2:157740388-157770455",0
,"Tti1",2,"chr2:157807538-157835096",12.8062
,"Rprd1b",2,"chr2:157854529-157903056",25.0681
,"2010009K17Rik",2,"chr2:157896099-157917533",0.464652
,"Tgm2",2,"chr2:157942140-157972128",48.172
,"D630003M21Rik",2,"chr2:158008268-158054958",0.138034
,"1700060C20Rik",2,"chr2:158017743-158021470",0
,"Bpi",2,"chr2:158083976-158110267",0
,"Lbp",2,"chr2:158132228-158158588",0.955633
,"9430008C03Rik",2,"chr2:158179435-158187258",5.200613
,"Snhg11",2,"chr2:158201373-158211881",0.030155
,"Ralgapb",2,"chr2:158235588-158324989",11.4446
,"Adig",2,"chr2:158328347-158333934",0
,"Arhgap40",2,"chr2:158338531-158376364",0
,"Gm14204",2,"chr2:158421207-158436459",0
,"Slc32a1",2,"chr2:158436493-158441483",0
,"Actr5",2,"chr2:158450648-158464947",7.94951
,"Mir3474",2,"chr2:158464318-158464376",0
,"Ppp1r16b",2,"chr2:158492468-158592070",11.93082
,"Fam83d",2,"chr2:158593834-158612373",7.36434
,"Dhx35",2,"chr2:158620555-158683950",5.25596
,"4933416E03Rik",2,"chr2:159773076-159807025",0
,"9130015L21Rik",2,"chr2:159842388-159866356",0
,"Gm826",2,"chr2:160137136-160153230",0.095437
,"Mafb",2,"chr2:160189412-160192801",17.1449
,"Top1",2,"chr2:160471632-160548499",74.6557
,"Plcg1",2,"chr2:160557045-160601496",6.64546
,"Zhx3",2,"chr2:160596182-160698726",2.22511
,"Lpin3",2,"chr2:160706405-160731736",1.84454
,"Emilin3",2,"chr2:160732173-160738064",0.025523
,"Chd6",2,"chr2:160772713-160934792",7.23136
,"Ptprt",2,"chr2:161353358-162486883",0.047829
,"C330008G21Rik",2,"chr2:162216548-162219682",0
,"9430021M05Rik",2,"chr2:162486898-162500940",0
,"Srsf6",2,"chr2:162757243-162762856",113.945
,"L3mbtl1",2,"chr2:162769200-162800258",0.033734
,"Sgk2",2,"chr2:162813216-162839863",0
,"Ift52",2,"chr2:162843207-162871871",19.9917
,"Mybl2",2,"chr2:162880370-162910423",17.0384
,"Gtsf1l",2,"chr2:162912766-162915337",0.063005
,"Tox2",2,"chr2:163051189-163148838",0.898584
,"Jph2",2,"chr2:163161977-163223729",0.476328
,"3230401D17Rik",2,"chr2:163231557-163245206",1.09886
,"Gdap1l1",2,"chr2:163264202-163281060",0.017952
,"Fitm2",2,"chr2:163294438-163298365",2.48897
,"2310001K24Rik",2,"chr2:163298280-163298739",0
,"R3hdml",2,"chr2:163318053-163328348",0.047879
,"0610008F07Rik",2,"chr2:163319539-163367457",0
,"Hnf4a",2,"chr2:163372923-163398643",0.082168
,"Ttpal",2,"chr2:163428049-163444749",14.373389
,"Serinc3",2,"chr2:163449008-163470879",401.129
,"0610039K10Rik",2,"chr2:163470585-163471536",0.806448
,"Pkig",2,"chr2:163484121-163551894",54.000942
,"Ada",2,"chr2:163552319-163575913",6.7465
,"Wisp2",2,"chr2:163646569-163658883",0.678579
,"Kcnk15",2,"chr2:163679485-163684610",0
,"Rims4",2,"chr2:163689616-163744419",0
,"Ywhab",2,"chr2:163820932-163844323",91.3198
,"Pabpc1l",2,"chr2:163851185-163876274",0.257897
,"Tomm34",2,"chr2:163879276-163896838",19.3427
,"Stk4",2,"chr2:163899913-163981257",43.5584
,"Kcns1",2,"chr2:163989354-163996849",0.034016
,"Wfdc5",2,"chr2:164002060-164008478",0
,"Wfdc12",2,"chr2:164014966-164016294",0
,"Wfdc15a",2,"chr2:164024607-164025853",0
,"Wfdc15b",2,"chr2:164040189-164047399",0
,"Svs2",2,"chr2:164061664-164064077",0
,"Svs3b",2,"chr2:164080098-164082379",0
,"Svs4",2,"chr2:164101691-164104043",0
,"Svs3a",2,"chr2:164115003-164117236",0
,"Svs6",2,"chr2:164142486-164144186",0
,"Svs5",2,"chr2:164158500-164160130",0
,"Slpi",2,"chr2:164179805-164182243",95.6385
,"Matn4",2,"chr2:164215128-164230660",0.153397
,"Rbpjl",2,"chr2:164228693-164240948",0.492447
,"Sdc4",2,"chr2:164249746-164268688",18.6042
,"Sys1",2,"chr2:164286470-164291010",16.4901
,"Dbndd2",2,"chr2:164311639-164318823",2.992017
,"Pigt",2,"chr2:164323024-164333801",18.1097
,"Wfdc2",2,"chr2:164388215-164394006",0
,"Spint3",2,"chr2:164395194-164398956",0
,"Wfdc6a",2,"chr2:164405018-164410947",0.071923
,"Spinlw1",2,"chr2:164413842-164419071",0
,"Wfdc8",2,"chr2:164422712-164439126",0
,"Wfdc6b",2,"chr2:164439199-164443713",0
,"Wfdc16",2,"chr2:164460207-164464302",0
,"Wfdc9",2,"chr2:164475124-164480466",0
,"Wfdc10",2,"chr2:164481545-164482868",0
,"Wfdc11",2,"chr2:164488393-164499587",0
,"Wfdc13",2,"chr2:164510606-164513206",0
,"Spint4",2,"chr2:164524000-164527948",0
,"Gm14316",2,"chr2:164540804-164543568",0
,"Wfdc3",2,"chr2:164556725-164568767",0
,"Dnttip1",2,"chr2:164571514-164593719",33.8109
,"Ube2c",2,"chr2:164595428-164598402",119.999
,"Tnnc2",2,"chr2:164602661-164605234",0.95927
,"Snx21",2,"chr2:164611520-164618270",3.2073
,"Acot8",2,"chr2:164618267-164630381",12.1054
,"Zswim3",2,"chr2:164630613-164647627",5.61309
,"Zswim1",2,"chr2:164648185-164652367",2.42578
,"1700020C07Rik",2,"chr2:164652881-164654034",0
,"Neurl2",2,"chr2:164656229-164659096",0.599912
,"Pltp",2,"chr2:164665017-164683208",4.86424
,"Ctsa",2,"chr2:164658372-164666532",35.18154
,"Pcif1",2,"chr2:164704867-164716937",19.3863
,"Zfp335",2,"chr2:164717391-164737250",10.0265
,"Mmp9",2,"chr2:164773750-164781346",1.51162
,"Slc12a5",2,"chr2:164793487-164825231",0.219986
,"Ncoa5",2,"chr2:164825856-164860279",16.52
,"Cd40",2,"chr2:164881135-164897154",21.008541
,"1700025C18Rik",2,"chr2:164904192-164916250",0
,"Cdh22",2,"chr2:164937006-165060237",0.163989
,"Slc35c2",2,"chr2:165102021-165113338",18.587074
,"Elmo2",2,"chr2:165113530-165151979",10.825174
,"Zfp663",2,"chr2:165176796-165187619",0.123575
,"Zfp334",2,"chr2:165202935-165213759",0.459459
,"4833422F24Rik",2,"chr2:165220949-165225894",0.292095
,"Slc13a3",2,"chr2:165230794-165298697",0.296645
,"2810408M09Rik",2,"chr2:165315611-165318814",4.81796
,"Slc2a10",2,"chr2:165329477-165345411",0.285041
,"Eya2",2,"chr2:165480797-165597131",0.572648
,"Zmynd8",2,"chr2:165609651-165710251",20.176774
,"Ncoa3",2,"chr2:165818136-165898742",11.3567
,"Sulf2",2,"chr2:165899398-165981183",4.431716
,"Gm11468",2,"chr2:166099407-166120331",0
,"5031425F14Rik",2,"chr2:166272950-166284270",0.119101
,"Prex1",2,"chr2:166391844-166539332",16.0606
,"Trp53rk",2,"chr2:166619266-166624992",0.537253
,"Arfgef2",2,"chr2:166631080-166723551",10.5439
,"Cse1l",2,"chr2:166731595-166771889",63.4167
,"Stau1",2,"chr2:166773641-166821778",21.852539
,"Ddx27",2,"chr2:166840812-166860445",31.0446
,"Znfx1",2,"chr2:166861296-166888515",15.314
,"1500012F01Rik",2,"chr2:166888433-166891362",59.3284
,"Snord12",2,"chr2:166890792-166890858",1490.6
,"Kcnb1",2,"chr2:166921468-167014318",0.530074
,"Ptgis",2,"chr2:167028695-167066037",2.12242
,"B4galt5",2,"chr2:167123944-167174678",6.42112
,"Slc9a8",2,"chr2:167247220-167302498",11.57255
,"Spata2",2,"chr2:167306635-167318374",6.09547
,"Rnf114",2,"chr2:167318144-167341666",46.521
,"Snai1",2,"chr2:167363726-167368311",2.46811
,"Ube2v1",2,"chr2:167433138-167457505",1.90514
,"Tmem189",2,"chr2:167468724-167487044",11.8856
,"Cebpb",2,"chr2:167514414-167515918",9.11709
,"A530013C23Rik",2,"chr2:167516707-167522913",0.02203
,"Ptpn1",2,"chr2:167757826-167804885",32.6402
,"Fam65c",2,"chr2:167806285-167836093",1.29646
,"Pard6b",2,"chr2:167906503-167926703",0.841212
,"E130018N17Rik",2,"chr2:167978102-167980013",0.231452
,"Adnp",2,"chr2:168006464-168032562",35.7484
,"Dpm1",2,"chr2:168034547-168055879",20.2946
,"Mocs3",2,"chr2:168056121-168057803",4.01007
,"Kcng1",2,"chr2:168087197-168094831",0.484679
,"Nfatc2",2,"chr2:168301909-168427155",2.153136
,"Atp9a",2,"chr2:168459937-168567300",3.09221
,"Sall4",2,"chr2:168573831-168592701",0
,"Zfp64",2,"chr2:168750860-168781087",5.38856
,"1700017J07Rik",2,"chr2:168803768-168804406",0
,"Tshz2",2,"chr2:169459145-169714004",3.27681
,"A630075F10Rik",2,"chr2:169886739-169896278",0.103067
,"Zfp217",2,"chr2:169934142-169968175",14.66145
,"Bcas1",2,"chr2:170172490-170253345",0.124187
,"1700040N02Rik",2,"chr2:170181860-170205935",0.043936
,"Cyp24a1",2,"chr2:170308464-170322638",0
,"Gm16796",2,"chr2:170324856-170337427",0.057493
,"Pfdn4",2,"chr2:170321927-170344570",31.157705
,"4930470P17Rik",2,"chr2:170404917-170427517",0
,"Dok5",2,"chr2:170557306-170705275",0.081786
,"1700028P15Rik",2,"chr2:171782378-171788299",0
,"Cbln4",2,"chr2:171861835-171868966",0
,"Mc3r",2,"chr2:172073991-172076614",0
,"2010011I20Rik",2,"chr2:172171076-172181249",36.7543
,"Aurka",2,"chr2:172181695-172196006",59.6927
,"Cstf1",2,"chr2:172196502-172206586",22.5353
,"Cass4",2,"chr2:172219293-172258360",1.305308
,"2410001C21Rik",2,"chr2:172266077-172295399",35.3869
,"Gcnt7",2,"chr2:172275812-172284096",0.338495
,"1700029J11Rik",2,"chr2:172298053-172299816",0.478031
,"Tfap2c",2,"chr2:172375092-172384121",0
,"Bmp7",2,"chr2:172695188-172765794",0.242032
,"Spo11",2,"chr2:172805342-172819077",0.579473
,"Rae1",2,"chr2:172825617-172841240",31.7729
,"Rbm38",2,"chr2:172847402-172860232",166.167
,"Ctcfl",2,"chr2:172919109-172945026",0.014159
,"1300015D01Rik",2,"chr2:172950249-172958705",0.065192
,"Pck1",2,"chr2:172978573-172984754",0.106108
,"Zbp1",2,"chr2:173032113-173044423",44.7607
,"Pmepa1",2,"chr2:173049965-173102034",2.25806
,"1700021F07Rik",2,"chr2:173348092-173354003",0
,"Ankrd60",2,"chr2:173394161-173403842",0
,"Ppp4r1l-ps",2,"chr2:173404820-173485040",2.65287
,"Rab22a",2,"chr2:173485345-173527683",17.5332
,"1700010B08Rik",2,"chr2:173544915-173547587",0
,"Vapb",2,"chr2:173563071-173609837",10.5717
,"Stx16",2,"chr2:173902551-173925272",25.406599
,"Npepl1",2,"chr2:173935851-173948203",29.0856
,"Gm10714",2,"chr2:173950538-174009419",0
,"Mir296",2,"chr2:174092547-174092626",0
,"Mir298",2,"chr2:174093004-174093086",0
,"Nespas",2,"chr2:174106737-174120937",0.062599
,"Gnas",2,"chr2:174109820-174172243",408.88808
,"Th1l",2,"chr2:174241304-174253003",32.1066
,"Ctsz",2,"chr2:174252994-174264493",115.806
,"Tubb1",2,"chr2:174276195-174283383",27.6634
,"Atp5e",2,"chr2:174286575-174289602",369.592
,"Slmo2",2,"chr2:174290591-174298442",63.7462
,"Zfp831",2,"chr2:174469034-174536331",2.27127
,"Edn3",2,"chr2:174586273-174609543",4.26739
,"Gm14393",2,"chr2:174887049-174893264",0
,"0610010B08Rik",2,"chr2:174952492-175261278",0
,"Gm14430",2,"chr2:175244891-175261278",0
,"Gm14308",2,"chr2:175247800-175261277",0
,"Gm14391",2,"chr2:175010665-175032425",0
,"Gm6710",2,"chr2:175018480-175032418",0
,"0610010B08Rik",2,"chr2:175017505-175163713",0
,"Gm4724",2,"chr2:175147334-175163713",0
,"Gm14308",2,"chr2:175150243-175163712",0
,"Gm14288",2,"chr2:175100624-175112306",0
,"Gm14440",2,"chr2:175100625-175112306",0
,"Gm14435",2,"chr2:175100630-175110056",0
,"Gm14431",2,"chr2:175197962-175210780",0
,"Gm14306",2,"chr2:175295525-175306054",0
,"Gm14436",2,"chr2:175295560-175308823",0
,"Gm14405",2,"chr2:175393150-175404796",0
,"Gm14405",2,"chr2:175594788-176850107",0
,"Gm8898",2,"chr2:175917414-175930232",0
,"Gm14431",2,"chr2:175917414-175930232",0
,"Gm14440",2,"chr2:176318181-176329862",0
,"Gm14288",2,"chr2:176318181-176329863",0
,"Gm14435",2,"chr2:176320431-176329857",0
,"Gm14434",2,"chr2:175639522-175655901",0
,"Gm14308",2,"chr2:175639523-175652992",0
,"Gm8898",2,"chr2:175690012-175702830",0
,"0610010B08Rik",2,"chr2:175737073-175753460",0
,"Gm14308",2,"chr2:175737074-175750551",0
,"Gm14440",2,"chr2:175788488-175800169",0
,"Gm14288",2,"chr2:175788488-175800170",0
,"Gm14435",2,"chr2:175790738-175800164",0
,"Gm14391",2,"chr2:175868369-175987706",0
,"Gm6710",2,"chr2:175868376-175882314",0
,"Gm14308",2,"chr2:175964487-175977956",0
,"OTTMUSG00000016609",2,"chr2:176082748-176097171",0
,100043387,2,"chr2:176083704-176097171",0
,"Gm14306",2,"chr2:176131421-176141950",0
,"Gm14436",2,"chr2:176131456-176144719",0
,"Gm14308",2,"chr2:176181276-176194747",0
,"Gm14434",2,"chr2:176266768-176283149",0
,"0610010B08Rik",2,"chr2:176266768-176598837",0
,"Gm14308",2,"chr2:176266769-176280240",0
,"Gm14430",2,"chr2:176404641-176421028",0
,"Gm14308",2,"chr2:176407550-176421027",0
,100043387,2,"chr2:176493061-176506522",0
,"OTTMUSG00000016609",2,"chr2:176493061-176507478",0
,"Gm14295",2,"chr2:176583304-176593409",0
,"Gm14405",2,"chr2:176637496-176649142",0
,"Gm14420",2,"chr2:177249446-177263899",0.210464
,"Gm14403",2,"chr2:177282930-177297016",0.352688
,"Gm14322",2,"chr2:177493992-177507980",0.156526
,"Gm14325",2,"chr2:177563695-177575023",0.317028
,"Gm14327",2,"chr2:177631867-177662555",0
,"Gm14326",2,"chr2:177677315-177691994",0.283125
,"Etohi1",2,"chr2:177757988-177770564",1.253941
,"Zfp931",2,"chr2:177801582-177813130",1.08297
,"Phactr3",2,"chr2:177853679-178073197",0.019223
,"Sycp2",2,"chr2:178080000-178142363",0.077821
,"Ppp1r3d",2,"chr2:178145911-178149177",0.849869
,"9030418K01Rik",2,"chr2:178149238-178156866",0.600427
,"Cdh26",2,"chr2:178165311-178222071",0
,"4930591A17Rik",2,"chr2:179149640-179151585",0
,"Cdh4",2,"chr2:179177182-179634080",0.104261
,"Taf4a",2,"chr2:179646850-179711351",14.6671
,"4921531C22Rik",2,"chr2:179711557-179713718",1.3538
,"Lsm14b",2,"chr2:179759691-179770166",11.6064
,"Psma7",2,"chr2:179771080-179777107",203.708
,"Ss18l1",2,"chr2:179777187-179804906",2.13073
,"Gtpbp5",2,"chr2:179805297-179820607",9.381422
,"Hrh3",2,"chr2:179834177-179838927",0
,"Osbpl2",2,"chr2:179854070-179897385",12.1876
,"Adrm1",2,"chr2:179906292-179910988",6.61216
,"Lama5",2,"chr2:179911077-179960564",0.812748
,"Rps21",2,"chr2:179992083-179993149",495.292
,"Mir3091",2,"chr2:179992240-179992316",168.743
,"Cables2",2,"chr2:179993243-180008170",4.15533
,"BC066135",2,"chr2:180012350-180024584",0
,"Gata5",2,"chr2:180059792-180069384",0.123934
,"Gm14318",2,"chr2:180067561-180075437",0
,"B230312C02Rik",2,"chr2:180105562-180120590",0
,"Gm6307",2,"chr2:180120308-180136507",0
,"Mir1a-1",2,"chr2:180123752-180123829",0
,"Mir133a-2",2,"chr2:180133083-180133187",0
,"Slco4a1",2,"chr2:180195682-180209557",0.591875
,"Ntsr1",2,"chr2:180234680-180279684",0
,"1600027N09Rik",2,"chr2:180316008-180320339",14.8822
,"Ogfr",2,"chr2:180324111-180330542",40.3387
,"Col9a3",2,"chr2:180332926-180356890",0.435939
,"Tcfl5",2,"chr2:180356661-180377396",0
,"Dido1",2,"chr2:180392668-180444704",24.08848
,"2310003C23Rik",2,"chr2:180447250-180453222",102.412
,"Slc17a9",2,"chr2:180460043-180476983",4.10878
,"Bhlhe23",2,"chr2:180509085-180511605",0
,"Mir124a-3",2,"chr2:180628744-180628812",0
,"Ythdf1",2,"chr2:180639081-180655641",25.7081
,"Birc7",2,"chr2:180663727-180668715",0
,"Nkain4",2,"chr2:180669476-180689404",1.484698
,"Arfgap1",2,"chr2:180701929-180717229",19.58894
,"Col20a1",2,"chr2:180721239-180752245",0.406845
,"Chrna4",2,"chr2:180757015-180773882",0.010079
,"Kcnq2",2,"chr2:180810283-180869930",0.048286
,"Eef1a2",2,"chr2:180882396-180891720",0
,"Ppdpf",2,"chr2:180922047-180923209",4.88253
,"Ptk6",2,"chr2:180929828-180937494",0.061457
,"Srms",2,"chr2:180940267-180947876",1.03769
,"BC051628",2,"chr2:180954720-180957556",0.615712
,"BC006779",2,"chr2:180962319-180976732",22.718
,"Gmeb2",2,"chr2:180986155-181022671",14.4989
,"Stmn3",2,"chr2:181041163-181049205",0.045725
,"Rtel1",2,"chr2:181054428-181091321",18.350001
,"Arfrp1",2,"chr2:181092394-181100109",16.736043
,"Zgpat",2,"chr2:181099635-181115498",19.95633
,"Lime1",2,"chr2:181115939-181118333",21.2865
,"Slc2a4rg-ps",2,"chr2:181118954-181122301",7.95824
,"Zbtb46",2,"chr2:181125590-181194131",11.22157
,"Abhd16b",2,"chr2:181227910-181229685",0.190002
,"Tpd52l2",2,"chr2:181231957-181251462",35.8947
,"Dnajc5",2,"chr2:181255209-181286954",36.5647
,"Uckl1",2,"chr2:181303858-181316678",19.5663
,"Znf512b",2,"chr2:181316807-181327166",9.5716
,"Gm16119",2,"chr2:181313184-181319820",1.904792
,"Samd10",2,"chr2:181329923-181333852",3.22002
,"Prpf6",2,"chr2:181336023-181390366",29.821
,"Sox18",2,"chr2:181404541-181406345",4.73082
,"Tcea2",2,"chr2:181415014-181422756",3.73291
,"Rgs19",2,"chr2:181423127-181428629",25.518
,"4930526D03Rik",2,"chr2:181431499-181433147",0.08313
,"Oprl1",2,"chr2:181449720-181455690",0
,"Myt1",2,"chr2:181498036-181562480",0
,"Pcmtd2",2,"chr2:181572607-181592155",24.8098
,"Polr3k",2,"chr2:181599064-181605531",17.9456
,"Gm14496",2,"chr2:181725930-181735792",0
,"Hnf4g",3,"chr3:3508029-3659800",0.010731
,"1110015O18Rik",3,"chr3:4798707-4814911",0
,"2700069I18Rik",3,"chr3:5177827-5220823",0
,"Zfhx4",3,"chr3:5218553-5415855",0.034341
,"Pxmp3",3,"chr3:5560187-5576239",17.820337
,"1700008P02Rik",3,"chr3:6615412-6620443",0
,"Pkia",3,"chr3:7366603-7445365",2.84583
